episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
71,37.033441792257456,40.00511288763358,3,0.347544401884079,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,2,0.9264705882352942,0.0,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9887962962962963,frontier,empirical_bidirectional_radius1,0.0,0.0,61
72,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,2,0.9166666666666666,0.0,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9877777777777778,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
73,37.198707180171,40.17029178186782,3,0.342052698135376,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,2,0.9166666666666666,0.0,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9867592592592592,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
74,37.52803808083368,40.50016239258407,3,0.34254807233810425,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,2,0.9166666666666666,0.0,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9857407407407407,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
75,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,2,0.9166666666666666,0.0,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9847222222222223,frontier,empirical_bidirectional_radius1,0.0,0.0,63
76,37.363474795557785,40.33514589093391,3,0.34416866302490234,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8947368421052632,0.013157894736842105,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9837037037037037,frontier,empirical_bidirectional_radius1,0.0,0.0,73
77,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8947368421052632,0.013157894736842105,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9826851851851852,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
78,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8947368421052632,0.013157894736842105,0,0,0,0,0,0,56,1,2699,56,0,0,0.0,0.9816666666666667,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
79,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8947368421052632,0.013157894736842105,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9806481481481482,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
80,37.36384186650443,40.33530828351798,3,0.33773452043533325,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,3,0.8875,0.025,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9796296296296296,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
81,37.527978988492045,40.50016239258407,3,0.34318381547927856,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8875,0.025,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9786111111111111,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
82,37.52803808083368,40.50016239258407,3,0.34197330474853516,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8875,0.025,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9775925925925926,frontier,empirical_bidirectional_radius1,0.0,0.0,69
83,37.36296248684188,40.33514589093391,3,0.3429854214191437,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8875,0.025,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.976574074074074,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
84,37.19718479021243,40.16996699669967,3,0.3365461230278015,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.8571428571428571,0.047619047619047616,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9755555555555555,frontier,empirical_bidirectional_radius1,0.0,0.0,63
85,37.52596844440695,40.49983760741593,3,0.3367729187011719,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,1,1,radius1|validation_required,False,3,0.8571428571428571,0.047619047619047616,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.974537037037037,frontier,empirical_bidirectional_radius1,0.0,0.0,63
86,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8571428571428571,0.047619047619047616,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9735185185185186,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
87,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8571428571428571,0.047619047619047616,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9725,frontier,empirical_bidirectional_radius1,0.0,0.0,73
88,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8522727272727273,0.056818181818181816,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9714814814814815,frontier,empirical_bidirectional_radius1,0.0,0.0,73
89,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8522727272727273,0.056818181818181816,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.970462962962963,frontier,empirical_bidirectional_radius1,1.0,0.0,61
90,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8522727272727273,0.056818181818181816,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9694444444444444,frontier,empirical_bidirectional_radius1,1.0,0.0,69
91,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8522727272727273,0.056818181818181816,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9684259259259259,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
92,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8586956521739131,0.05434782608695652,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9674074074074074,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
93,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8586956521739131,0.05434782608695652,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9663888888888889,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
94,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8586956521739131,0.05434782608695652,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9653703703703703,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
95,37.52803808083368,40.50016239258407,3,0.3368982970714569,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8586956521739131,0.05434782608695652,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9643518518518519,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
96,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8541666666666666,0.0625,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9633333333333334,frontier,empirical_bidirectional_radius1,1.0,0.0,0
97,37.033441792257456,40.00511288763358,3,0.347544401884079,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,3,0.8541666666666666,0.0625,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9623148148148148,frontier,empirical_bidirectional_radius1,0.0,0.0,61
98,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8541666666666666,0.0625,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9612962962962963,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
99,37.36296248684188,40.33514589093391,3,0.3410413861274719,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8541666666666666,0.0625,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9602777777777778,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
100,37.52596844440695,40.49983760741593,3,0.3367729187011719,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.85,0.07,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9592592592592593,frontier,empirical_bidirectional_radius1,1.0,0.0,0
101,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.85,0.07,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9582407407407407,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
102,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.85,0.07,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9572222222222222,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
103,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.85,0.07,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9562037037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
104,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8557692307692307,0.0673076923076923,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9551851851851851,frontier,empirical_bidirectional_radius1,0.0,0.0,73
105,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8557692307692307,0.0673076923076923,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9541666666666666,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
106,37.19718479021243,40.16996699669967,3,0.3365461230278015,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,3,0.8557692307692307,0.0673076923076923,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9531481481481482,frontier,empirical_bidirectional_radius1,0.0,0.0,63
107,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8557692307692307,0.0673076923076923,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9521296296296297,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
108,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8611111111111112,0.06481481481481481,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9511111111111111,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
109,37.36345064096841,40.33514589093391,3,0.34032613039016724,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8611111111111112,0.06481481481481481,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9500925925925926,frontier,empirical_bidirectional_radius1,0.0,0.0,69
110,37.527978988492045,40.50016239258407,3,0.34321868419647217,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,3,0.8611111111111112,0.06481481481481481,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9490740740740741,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
111,37.198707180171,40.17029178186782,3,0.342052698135376,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|cached_reward_hit,False,3,0.8611111111111112,0.06481481481481481,0,0,0,0,0,0,56,0,2699,56,0,0,0.0,0.9480555555555555,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
112,37.198707180171,40.17029178186782,3,0.342052698135376,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|cached_reward_hit,False,3,0.8482142857142857,0.08035714285714286,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.947037037037037,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
113,37.52721779351276,40.5,3,0.3399300277233124,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|validation_required,False,3,0.8482142857142857,0.08035714285714286,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9460185185185185,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
114,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,3,0.8482142857142857,0.08035714285714286,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.945,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
115,37.52721779351276,40.5,3,0.342614084482193,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|validation_required,False,3,0.8482142857142857,0.08035714285714286,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9439814814814815,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
116,37.36384186650443,40.33530828351798,3,0.33861303329467773,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,4,0.8362068965517241,0.08620689655172414,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.942962962962963,frontier,empirical_bidirectional_radius1,0.0,0.0,69
117,37.549428231972946,40.520454174451885,3,0.3440876603126526,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,1,1,radius1|validation_required,False,4,0.8362068965517241,0.08620689655172414,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9419444444444445,frontier,empirical_bidirectional_radius1,0.0,0.0,73
118,37.3647241446636,40.33530828351798,3,0.3388729691505432,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|validation_required,False,4,0.8362068965517241,0.08620689655172414,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9409259259259259,frontier,empirical_bidirectional_radius1,0.0,0.0,61
119,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,4,0.8362068965517241,0.08620689655172414,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9399074074074074,frontier,empirical_bidirectional_radius1,0.0,0.0,61
120,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,5,0.8166666666666667,0.09166666666666666,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9388888888888889,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
121,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit|validation_required,False,5,0.8166666666666667,0.09166666666666666,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9378703703703704,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
122,37.877938845314716,40.850162392584075,3,0.33191046118736267,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|validation_required,False,5,0.8166666666666667,0.09166666666666666,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9368518518518518,frontier,empirical_bidirectional_radius1,0.0,0.0,63
123,37.20046593949609,40.17061656703596,3,0.34585821628570557,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,1,1,radius1|validation_required,False,5,0.8166666666666667,0.09166666666666666,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9358333333333333,frontier,empirical_bidirectional_radius1,1.0,0.0,80
124,37.52803808083368,40.50016239258407,3,0.34197330474853516,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,5,0.8064516129032258,0.08870967741935484,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9348148148148148,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
125,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8064516129032258,0.08870967741935484,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9337962962962962,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
126,37.19968348842406,40.17029178186782,3,0.3372434973716736,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1,False,5,0.8064516129032258,0.08870967741935484,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9327777777777778,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
127,37.19718479021243,40.16996699669967,3,0.3365461230278015,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8064516129032258,0.08870967741935484,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9317592592592593,frontier,empirical_bidirectional_radius1,0.0,0.0,63
128,37.3622012918626,40.334983498349835,3,0.3394182324409485,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1,False,5,0.8046875,0.09375,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9307407407407408,frontier,empirical_bidirectional_radius1,0.0,0.0,73
129,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8046875,0.09375,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9297222222222222,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
130,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8046875,0.09375,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9287037037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
131,37.19718479021243,40.16996699669967,3,0.3365461230278015,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8046875,0.09375,0,1,0,0,0,0,56,0,2699,56,0,0,0.0,0.9276851851851852,frontier,empirical_bidirectional_radius1,1.0,0.0,63
132,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.803030303030303,0.09848484848484848,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9266666666666666,frontier,empirical_bidirectional_radius1,1.0,0.0,69
133,37.87957941995654,40.850487177752214,3,0.33454999327659607,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,1,1,radius1|validation_required,False,5,0.803030303030303,0.09848484848484848,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9256481481481481,frontier,empirical_bidirectional_radius1,1.0,0.0,80
134,37.54790584201438,40.52012938928374,3,0.34134599566459656,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1,False,5,0.803030303030303,0.09848484848484848,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9246296296296296,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
135,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.803030303030303,0.09848484848484848,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9236111111111112,frontier,empirical_bidirectional_radius1,0.0,0.0,113
136,37.52803808083368,40.50016239258407,3,0.34197330474853516,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,1,1,radius1|cached_reward_hit,False,5,0.7941176470588235,0.10294117647058823,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9225925925925926,frontier,empirical_bidirectional_radius1,0.0,0.0,69
137,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7941176470588235,0.10294117647058823,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9215740740740741,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
138,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7941176470588235,0.10294117647058823,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.9205555555555556,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
139,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.7941176470588235,0.10294117647058823,0,2,0,0,0,0,56,0,2699,56,0,0,0.0,0.919537037037037,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
140,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8,0.1,0,3,0,0,0,0,56,0,2699,56,0,0,0.0,0.9185185185185185,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
141,37.36384186650443,40.33530828351798,3,0.33773452043533325,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,1,1,radius1|cached_reward_hit,False,5,0.8,0.1,0,3,0,0,0,0,56,0,2699,56,0,0,0.0,0.9175,frontier,empirical_bidirectional_radius1,0.0,0.0,80
142,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8,0.1,0,3,0,0,0,0,56,0,2699,56,0,0,0.0,0.9164814814814815,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
143,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8,0.1,0,3,0,0,0,0,56,0,2699,56,0,0,0.0,0.9154629629629629,baseline,empirical_bidirectional_radius1,0.0,0.0,-1
144,37.3622012918626,40.334983498349835,3,0.33841878175735474,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,1,1,radius1|cached_reward_hit,False,5,0.8055555555555556,0.09722222222222222,0,3,0,0,0,0,56,0,2699,56,0,0,0.0,0.9144444444444444,baseline,empirical_bidirectional_radius1,1.0,0.0,-1
